Subject,Difficulty,Title,URL,Duration
Statistics,Beginner,Complete Statistics Course for Beginners | Data Science Tutorial | Sheryians AI School,https://www.youtube.com/watch?v=eF7HoC-cLRM,4:56:01
Statistics,Intermediate,We are Data Scientists 😎,https://www.youtube.com/watch?v=5x3hnmU-OSU,0:16
Statistics,Intermediate,Data! | Mini Math Movies | Scratch Garden,https://www.youtube.com/watch?v=zF_dBk8EPDk,8:13
Statistics,Intermediate,"Complete Statistics ( सांख्यिकी ) for SSC Exams By Gagan Pratap Sir CGL, CHSL, CPO, MTS, Railway",https://www.youtube.com/watch?v=Q-pX21LtnJI,1:14:38
Statistics,Intermediate,Calculate Cumulative frequency #prowess #maths #shortsfeed  #frequency #cumulative #payalnayak,https://www.youtube.com/watch?v=W17h2i9sagU,0:13
Statistics,Intermediate,🔴LIVE🔴STATISTICS CONCEPT &amp; BEST TRICKS ఈ ఒక్క వీడియో చుస్తే10 మార్కులు  పక్కా వస్తాయి TSPSC DAO 2022,https://www.youtube.com/watch?v=DFKdZ7SY6Zc,1:29:09
Statistics,Intermediate,Statistics in ONE SHOT 🔥 || Class 9 Maths Chapter 12 | Boards 2026 | Ritik Mishra,https://www.youtube.com/watch?v=3jVwXMl6-yU,1:24:34
Statistics,Beginner,Introduction to Statistics,https://www.youtube.com/watch?v=XZo4xyJXCak,56:46
Statistics,Intermediate,Software Engineer Vs Data Science in 2025 👀 @meglovesdata,https://www.youtube.com/watch?v=d8ob3mdgqBI,0:32
Statistics,Intermediate,Timothée Chalamet Statistics,https://www.youtube.com/watch?v=BvWefB4NGGI,2:33
Statistics,Beginner,Statistics - A Full University Course on Data Science Basics,https://www.youtube.com/watch?v=xxpc-HPKN28,8:15:04
Statistics,Intermediate,"Mean, Median, Mode, and Range of the data! @GEDMathSimplified #gedmath #class8math #statistics",https://www.youtube.com/watch?v=Bw5AeaXSUAs,1:43
Statistics,Intermediate,Statistical Thinking in Science: Crash Course Scientific Thinking #2,https://www.youtube.com/watch?v=Lw4oMXTEAkw,11:03
Physics,Intermediate,12th Physics Public Exam Answer kay 2026 |12th Physics A series Answer kay 13.03.2026,https://www.youtube.com/watch?v=ZRIMhZendJk,1:45
Physics,Intermediate,12th Physics public exam answer key 2026 | 12th Physics Public Exam Full Answer key 2026,https://www.youtube.com/watch?v=IYiI9hla8JQ,3:08
Physics,Intermediate,🛑12th Physics Exam Student Review | Very Tough🥹Exam|🔻Students Crying😭|Cutoff Decrease⬇️|Dineshprabhu,https://www.youtube.com/watch?v=02GdoTU6juI,6:55
Physics,Intermediate,12th Physics | Question Paper Discussion &amp; Answer Key | Public Exam 2026 | Yazhiniyan Sir,https://www.youtube.com/watch?v=4R9Ta9CfQL4,1:04:56
Physics,Intermediate,12th physics original answer key easyaa-public exam 2026,https://www.youtube.com/watch?v=AvXmMTf5R7w,5:07
Physics,Intermediate,RBSE Board Class 11th Annual Exam Physics Paper 2026||कक्षा 11वीं भौतिक विज्ञान वार्षिक परीक्षा पेपर,https://www.youtube.com/watch?v=OoIHv5915gA,19:56
Physics,Intermediate,Centripetal or Centrifugal Force Demo? #physics,https://www.youtube.com/watch?v=NqMmfmsclrE,0:09
Physics,Intermediate,12th Physics Exam Review | Public Exam 2026 | Easy or Tough❓| Trending Tamil Gobi ,https://www.youtube.com/watch?v=uQNDDM9Ag4k,3:56
Physics,Intermediate,12th physics public exam answer key 2026 today(13.03.26),https://www.youtube.com/watch?v=0uT3NQLbycM,2:35
Physics,Intermediate,Physics in Book Vs Practical #shorts,https://www.youtube.com/watch?v=10f8le2XIsk,0:18
Physics,Intermediate,SIGMA PHYSICS TEACHER 🥶 || #shorts #physics #science #sigma #alberteinstein,https://www.youtube.com/watch?v=W_7BtGP4wUU,0:20
Physics,Intermediate,Class 9 Physics + Social | Ultimate Strategy| Zero to Hero!,https://www.youtube.com/watch?v=EjW0wTYh-pY,10:54
Physics,Intermediate,12th Physics original answer key-public exam 2026,https://www.youtube.com/watch?v=YfFRaNNQCfc,8:10
Physics,Intermediate,SIGMA PHYSICS TEACHER 🗿#shorts #physics #alberteinstein #illusion,https://www.youtube.com/watch?v=6_qjMYiQoUo,0:16
Physics,Intermediate,SIGMA PHYSICS TEACHER 🗿 #shorts #sigmaphysics #physics,https://www.youtube.com/watch?v=pyyQagA_GMc,0:23
Physics,Intermediate,ALL OF PHYSICS explained in 14 Minutes,https://www.youtube.com/watch?v=ZAqIoDhornk,14:20
Physics,Intermediate,SIGMA PHYSICS TEACHER💀,https://www.youtube.com/watch?v=j7nzp1eWWDg,0:15
Physics,Intermediate,Sigma physics teacher 🤯| #shorts​ #sigmaphysics​ #physics​,https://www.youtube.com/watch?v=NJhinspp4cw,0:13
Physics,Intermediate,12th Physics Public Question Paper 2026 Original Model |12th physics public important questions 2026,https://www.youtube.com/watch?v=BLyS-2KhcV8,5:32
Physics,Intermediate,Sigma physics teacher🗿#shorts #sigmaphysics #physics,https://www.youtube.com/watch?v=Vcn9YLk2bO4,0:24
Physics,Intermediate,Are you brave enough??.   .#theoryofphysics #anubhavsir #physics #classexperiment #gwalior #mlb,https://www.youtube.com/watch?v=XW-Cuo8yZBg,0:49
Physics,Intermediate,Physics Formulas.,https://www.youtube.com/watch?v=u-4Al-LnHZQ,0:05
Physics,Intermediate,Magnetic Levitation. Physics. #facts #physics #experiment,https://www.youtube.com/watch?v=FwqlAqZmAiM,0:12
Physics,Intermediate,Sigma Physics 🗿🔥। Power of Physics😱। #shorts #physics #experiments,https://www.youtube.com/watch?v=O9FpMgNowYw,0:18
Physics,Intermediate,SIGMA PHYSICS TEACHER 🗿 #shorts #viralshort #physics,https://www.youtube.com/watch?v=MGeKhQeFMe4,0:12
Chemistry,Intermediate,Plus One Public Exam 2026 | Chemistry ഒരൊറ്റ ലൈവ് കൊണ്ട് 50+ Marks Sure | LIVE | MS SOLUTIONS,https://www.youtube.com/watch?v=4VfdSuqmpEk,40:17
Chemistry,Intermediate,Plus One Chemistry Public Exam | Exam Review | Eduport Plus One,https://www.youtube.com/watch?v=3mw42lxd1n8,3:37
Chemistry,Intermediate,കെമിസ്ട്രി പാസ് ആയാൽ മതിയോ എങ്കിൽ എളുപ്പമുള്ള ഈ ചോദ്യങ്ങൾ പഠിക്കു 💯| Plusone Chemistry Public Exam💥🔥,https://www.youtube.com/watch?v=JTDfK4hIOtI,34:05
Chemistry,Intermediate,Plus One Public Exam: Chemistry | Exam Booster | Xylem Plus One,https://www.youtube.com/watch?v=zXalFCVirPs,1:40:36
Chemistry,Intermediate,Plus One Chemistry Public Exam | Most Important Questions | Eduport Plus One,https://www.youtube.com/watch?v=lwYKID7-LDs,22:42
Chemistry,Intermediate,Plus One Chemistry Public Exam | Most Important Topics | Must Watch | Exam Winner,https://www.youtube.com/watch?v=O4i4BTMCbEk,18:34
Chemistry,Intermediate,Plus One  Public Exam Chemistry All Important Laws  | Eduport,https://www.youtube.com/watch?v=hrOjnIH2STA,9:45
Chemistry,Intermediate,Plus One Chemistry Public Exam | ഇത് മാത്രം പഠിച്ചാൽ 42+ Mark Sure | Exam Winner,https://www.youtube.com/watch?v=x3dSvN0s1FU,33:54
Chemistry,Intermediate,AP Inter 1st Year Chemistry Score 85/85 | Important Questions &amp; Chapters | AP IPE 2026|Jr Chemistry,https://www.youtube.com/watch?v=dpoCAKEhV7s,3:28
Chemistry,Intermediate,Public Exam | Chemistry: All Numericals Problems | Xylem Plus One,https://www.youtube.com/watch?v=-gUMwtcSG-Y,5:22:26
Chemistry,Intermediate,Plus One Chemistry Public Exam | Double Pass  | Eduport Plus One,https://www.youtube.com/watch?v=46fzOz_j4ck,10:49
Chemistry,Intermediate,Chemistry Guess Paper 2026 | TG Inter 2nd Year | Final Prediction,https://www.youtube.com/watch?v=2cJU0oMkzKw,23:03
Chemistry,Intermediate,Plus One Chemistry Public Exam | Balancing of Redox Reaction | Must Watch | Exam Winner,https://www.youtube.com/watch?v=H8TDMRaaZQ8,23:59
Chemistry,Intermediate,+1 Chemistry Last Minute Strategy🔥| Public Exam | Alex Thomas,https://www.youtube.com/watch?v=6sAQwEaCimc,4:59
Chemistry,Intermediate,നാളത്തെ +1 കെമിസ്ട്രി പരീക്ഷക്ക് വേണ്ടതെല്ലാം ഇതിലുണ്ട്💥|Plusone Chemistry All Sure Questions 2026💯💥,https://www.youtube.com/watch?v=IILajzpwbJQ,42:30
Chemistry,Intermediate,THERMODYNAMICS  | CHEMISTRY | QUESTION DISCUSSION | CM ACADEMY,https://www.youtube.com/watch?v=ZfYP6llrLqw,18:19
Chemistry,Intermediate,IONIC EQUILIBRIA | Shortcuts &amp; Tricks | MHT-CET 2026 Chemistry | Eklavya 6.0 Batch | By Sovind Sir,https://www.youtube.com/watch?v=AvBLusK5cqg,52:20
Chemistry,Intermediate,It&#39;s a lower concentration but still... Geology majors are definitely insane 🤪 #geology #chemistry,https://www.youtube.com/watch?v=sD0-hqf3ZZk,0:12
Chemistry,Intermediate,Chemistry exam📈publicexam🎯12thgrader|malayalam|angelicaura#examreview#futuredoctor#failed#tough#exam,https://www.youtube.com/watch?v=Ee2fU03xrfA,2:17
Chemistry,Intermediate,Class 11th Chemistry Annual Exam 2026 | Class 11 Chemistry VVI Objective Questions Bihar Board,https://www.youtube.com/watch?v=t26JwqXyVjE,2:10:44
Chemistry,Intermediate,CHEMISTRY - Maha Marathon 🔥60 Pakka | Inter 2nd Year Complete Revision AP &amp; TS | IPE 2026|Naveen Sir,https://www.youtube.com/watch?v=oPSTkOYpDHY,6:57:44
Chemistry,Intermediate,Common Chemical and Formula list in Chemistry 📝 ||,https://www.youtube.com/watch?v=OPTAudsYKU8,0:06
Chemistry,Intermediate,TG Inter 2nd Year Chemistry IPE 2026 Marathon - 8M + 4M + 2M Pakka Questions! ✅,https://www.youtube.com/watch?v=8kgXJn7acGI,6:02:39
Chemistry,Beginner,SOME BASIC CONCEPTS OF CHEMISTRY | CHEMISTRY | QUESTION DISCUSSION | CM ACADEMY,https://www.youtube.com/watch?v=-5BRCFwKXvo,23:02
Chemistry,Intermediate,explosive chemical reaction #shorts #chemicals,https://www.youtube.com/watch?v=auzAYja94zw,0:14
Chemistry,Intermediate,12th Chemistry | Revenge on Students Why? Tough Question Paper Analysis &amp; Grace Mark Shravanee Ma&#39;am,https://www.youtube.com/watch?v=wAsrMgeucBY,9:31
Chemistry,Intermediate,Chemistry 8 Marks Gunshot Questions 🔥 | AP Inter 1st Year | IPE 2026,https://www.youtube.com/watch?v=1kh18OfqESM,4:07
Chemistry,Intermediate,One shot : रसायन विज्ञान | Complete Chemistry | संपूर्ण रसायन विज्ञान |आसान कहानी  Complete revision,https://www.youtube.com/watch?v=99PQvgB78KI,4:54:02
Chemistry,Intermediate,A satisfying chemical reaction,https://www.youtube.com/watch?v=mSFxK4jJh80,0:19
Chemistry,Intermediate,Don&#39;t touch this chemical or it will explode,https://www.youtube.com/watch?v=wyTQiKU4d1k,0:43
Chemistry,Intermediate,ICSE Class 10 Chemistry Paper Analysis | 11th Mar 2026 |Class 10 Chemistry Paper Review &amp; Answer Key,https://www.youtube.com/watch?v=qmipc5fYv90,42:27
Chemistry,Intermediate,AP 1ST YEAR Chemistry Ee ఒక్క Video చాలు! 🔥 All 8M &amp; 4M Sure Shot Questions!,https://www.youtube.com/watch?v=ZN3Dr1IRM_s,4:20:04
Chemistry,Beginner,Class 12 Chemistry Chapter 1 Solid State | Bihar Board 2027 | Basic to Advanced | Full Theory,https://www.youtube.com/watch?v=pSWCtfjdr0A,1:10:46
Chemistry,Intermediate,These chemicals singe my eyeballs,https://www.youtube.com/watch?v=Z6KS7mb1BPk,0:57
Chemistry,Intermediate,"Plus One Public Exam Chemistry  | General Organic Chemistry , General Principles &amp; Techniques",https://www.youtube.com/watch?v=itdroy7ZL74,3:16:56
Chemistry,Intermediate,Plus One Chemistry Public Examination Review😌മറവി എനിക്ക് പണി തന്നു😭REGRET❤️‍🩹Abhinav AK,https://www.youtube.com/watch?v=lZMra8BG7zE,11:44
Chemistry,Intermediate,12th Chemistry Grace Marks Update 2026 - 4 Marks Confirm | Real or fake #exam #12th #chemistry,https://www.youtube.com/watch?v=DW2CXWsyaO0,3:39
Chemistry,Intermediate,TS inter Chemistry paper 2026🥳 || TS inter Chemistry 2nd year imp* paper💯,https://www.youtube.com/watch?v=zH8a7SkdzJU,1:49
Chemistry,Intermediate,Mole Concept + Redox Reactions ONE SHOT | RAFTAAR NEET Exam | Chemistry in 25 Days | Nitesh Devnani,https://www.youtube.com/watch?v=I0rdl4RNTmU,0:00
Chemistry,Intermediate,This chemical reaction looks like magic,https://www.youtube.com/watch?v=BJUqekp5qwc,2:02
Chemistry,Intermediate,|Physics vs Chemistry 🔥| #shorts #edit,https://www.youtube.com/watch?v=yj-thYSXHEw,0:11
Chemistry,Intermediate,Plus Two Chemistry Exam 2026 | Answer Key and Analysis | Exam Winner Plus Two,https://www.youtube.com/watch?v=GLPbQlwR8s4,32:42
Chemistry,Intermediate,Class 9th : Science Antim Prahar 🔥 | CHEMISTRY,https://www.youtube.com/watch?v=alZn8sDaRyc,3:32:41
Chemistry,Intermediate,The Most Satisfying Chemical Reactions,https://www.youtube.com/watch?v=yZ2iT-pNFAc,0:23
Chemistry,Intermediate,Plus One Chemistry | Complete Chemistry | Day 1 | Exam Winner,https://www.youtube.com/watch?v=uM60Z8ZYhRQ,7:50:31
Chemistry,Intermediate,NEET 2026 Endgame Chemistry: Atomic Structure One Shot by Akansha Ma&#39;am,https://www.youtube.com/watch?v=3PnbFu5Ijrk,4:38:17
Chemistry,Intermediate,LAST MINUTE STRATEGY FOR CHEMISTRY AND IMPORTANT CHAPTERS CLASS 10TH ICSE 2026 #icse #icse2026 ,https://www.youtube.com/watch?v=MRKRywkiEAY,33:47
Chemistry,Intermediate,Chemical Glow Light Experiment #chemiluminescence #glowinglight #scienceexperiment,https://www.youtube.com/watch?v=VxPFxDiAUko,0:17
Chemistry,Intermediate,Top 20 Naming Reactions in Organic Chemistry 🔥 | IIT JEE NEET Chemistry Short notes shortcut trick,https://www.youtube.com/watch?v=DG13SwaWnsw,0:09
Chemistry,Intermediate,Chemical Reaction 🧫🔥।। Easy science experiment 👨‍🔬।। #ytshorts #viral #shorts #science,https://www.youtube.com/watch?v=j7MPKbeUkGk,0:23
Biology,Intermediate,Plus One Biology and Computer Science Public Exam Study Plan! Exam Winner,https://www.youtube.com/watch?v=_LzSIV3N9-8,2:44
Biology,Intermediate,100/100 in Biology in Just 4 Days 💥 | Std 12 Biology Full Marks Strategy | Board Exam 2026,https://www.youtube.com/watch?v=PrVFb9P6U7Q,15:20
Biology,Intermediate,ICSE Class 10 Biology Paper 2026 Answer Key | All Answers Explained,https://www.youtube.com/watch?v=NyRymDCi3M4,6:22
Biology,Intermediate,Plus One Biology Study Plan | Eduport Plus One,https://www.youtube.com/watch?v=Ev9PsbUNjvk,5:08
Biology,Intermediate,Class 12 BIOLOGY Strategy 2026 🔥 | Master Plan to Score Good Marks in Boards 2026😱👍,https://www.youtube.com/watch?v=ig1PWsOK1tw,6:45
Biology,Intermediate,Complete Biology in 15 Days🔥 | Score 100/100  in Class 12 BIOLOGY Board Exam | Follow This Blindly,https://www.youtube.com/watch?v=pbo_rplsvn0,15:02
Biology,Intermediate,Class 9 Biology : Annual Exam 2026 | ഇത് പഠിച്ചിട്ട് പോയാൽ മതി ! എക്സാമിന് 100% ഉറപ്പ് !,https://www.youtube.com/watch?v=7VSVua0ke-8,9:35
Biology,Intermediate,Class 10 ICSE Biology Complete Syllabus Revision PART-1 | ICSE Class 10 Biology Board Exam 2026,https://www.youtube.com/watch?v=ZphrYt55phQ,5:21:11
Biology,Intermediate,ICSE Class 10 Biology Last Minute Revision 5 AM | Class 10 Biology Revision For Board Exam 2026,https://www.youtube.com/watch?v=EvUtyZ_DHKw,1:10:39
Biology,Intermediate,જે કરાવશું એ આવશે જ | BIOLOGY 3 MARKS MOST IMP Questions BOARD EXAM 2026 | MAHA REVISION | NIMESHSIR,https://www.youtube.com/watch?v=HnKTrHOI53k,1:27:26
Biology,Intermediate,BIOLOGY explained in 17 Minutes,https://www.youtube.com/watch?v=3tisOnOkwzo,17:31
Biology,Intermediate,Class 9 Biology Annual Exam 2026 | Answer Key and Analysis | Exam Winner,https://www.youtube.com/watch?v=9agfXuBuyic,24:40
Biology,Intermediate,NEET 2026 Biology: Human Reproduction One Shot | 1 Day 1 Chapter Free Crash Course By Seep Pahuja,https://www.youtube.com/watch?v=Zp1CZANRtdo,3:04:48
Biology,Intermediate,Class 9 Biology | Annual Exam 2026 -  MEGA MARATHON | Xylem Class 9,https://www.youtube.com/watch?v=HV4ANcBWISc,2:51:50
Biology,Intermediate,Complete CBSE Biology in 15 Days | Class 12th Boards | Gopika Mam,https://www.youtube.com/watch?v=pWL-a6lnsSs,17:35
Biology,Intermediate,The Insane Biology of: The Octopus,https://www.youtube.com/watch?v=mFP_AjJeP-M,21:27
Biology,Intermediate,ICSE Class 10 Biology Most Important Diagrams &amp; Experiments in One Shot,https://www.youtube.com/watch?v=1o4Dj6YgTik,1:17:45
Biology,Intermediate,Biology Boards 2026: 14 Day Strategy to Score 95%,https://www.youtube.com/watch?v=aQRqwuxE2C8,5:58
Biology,Intermediate,Mitosis &amp; the Cell Cycle: How Cells Clone Themselves: Crash Course Biology #29,https://www.youtube.com/watch?v=skPOXcVvS5c,11:11
Biology,Intermediate,Class 9 Biology | Annual Exam 2026 - Most Important Topic / ഇത് പരീക്ഷക്ക് ഉറപ്പ് | Xylem Class 9,https://www.youtube.com/watch?v=GnH467HZszI,6:00
Biology,Intermediate,Microsporogenesis &amp; Megasporogenesis (Part 2) | Reproduction in Flowering Plants | Class 12 Biology,https://www.youtube.com/watch?v=xjpkVSy79sU,1:16:28
Biology,Intermediate,🔥 Pollution in 10 Minutes | One Shot | ICSE Class 10th Biology | ICSE 2026,https://www.youtube.com/watch?v=iZH8lecDads,11:01
Biology,Intermediate,🔥Human Evolution in 10 Minutes | One Shot | ICSE Class 10th Biology | ICSE 2026,https://www.youtube.com/watch?v=yLG92A7IE00,9:37
Biology,Intermediate,Railway Group D 2025 | | Biology Marathon 🔥 एक ही Class में सब खत्म by Neeraj Sir,https://www.youtube.com/watch?v=AmuayrYF3Gg,11:55:00
Biology,Beginner,Introduction to Biology: Crash Course Biology #1,https://www.youtube.com/watch?v=tZE_fQFK8EY,13:27
Biology,Intermediate,जीवों में जनन | Reproduction in Organisms | Class 12 Biology Chapter 1 | NCERT Biology 2026,https://www.youtube.com/watch?v=0DYrXodcI0w,1:01:25
Biology,Intermediate,Stroll Through the Playlist (a Biology Review),https://www.youtube.com/watch?v=7xeFP0SEDdc,41:29
Biology,Intermediate,CELL STRUCTURE AND FUNCTION - Complete Unit in One Shot || NEET 2026 || Vipin Sharma,https://www.youtube.com/watch?v=Qbg54zDKBck,11:20:25
History,Intermediate,🔥Last 3 DAY ROADMAP HISTORY🔥HISTORY IMPORTANT board paper 2026 10 class🔥HISTORY 2026 BOARD PAPER,https://www.youtube.com/watch?v=cp3z2nW9ZE8,7:36
History,Intermediate,Plus One History പക്ക sure questions | Eduport Plus One,https://www.youtube.com/watch?v=v4l-6LkRqb4,2:23:12
History,Intermediate,Why is America locked in an endless conflict with Iran? #history,https://www.youtube.com/watch?v=5qDobg1MEjk,0:52
History,Intermediate,When disease affects fashion... #history #art,https://www.youtube.com/watch?v=j0r9yqGjAGQ,0:20
History,Intermediate,The weirdest deaths in history (Part 1),https://www.youtube.com/watch?v=yVGdahfagPU,1:15
History,Intermediate,Class 10 ICSE History Complete Syllabus Revision | ICSE Class 10 History Board Exam 2026,https://www.youtube.com/watch?v=fC44mR4FMjA,0:00
History,Advanced,Was History Rewritten ? 🤯💀 - Tartaria - The most advanced civilization | Kuldeep Singhaniaa #shorts,https://www.youtube.com/watch?v=247aOlJCENk,1:23
History,Intermediate,Count on the Victorians to have interesting taste. #history #art,https://www.youtube.com/watch?v=tdP4C6-yQx8,0:21
History,Intermediate,Class 12 History Chapter 1 Objective Questions 2027 | ईंटें मनके तथा अस्थियाँ हड़प्पा सभ्यता MCQ,https://www.youtube.com/watch?v=q8qtncFb-kk,0:00
History,Intermediate,Plus One Public Exam History Most Important Questions Chapter 1&amp;2  | Eduport Plus one,https://www.youtube.com/watch?v=DwERJtGFQGM,9:48
History,Intermediate,Akbar’s Crazy Experiment On Kids | Keerthi History                            #india #facts #shorts,https://www.youtube.com/watch?v=WWWcA9NOcIQ,0:35
History,Intermediate,"**🔥History Ka Sabse Bada Aur Ajeeb Insaan, जो 3500 साल तक ज़िंदा रहा!😨🌊🔥 – UNBELIEVABLE&quot; || #shorts",https://www.youtube.com/watch?v=hecoNe9AFSY,0:54
History,Intermediate,History of the USA 🇺🇸🦅,https://www.youtube.com/watch?v=ZwMcp9Deb1U,0:37
History,Intermediate,Al Capone&#39;s &quot;Family&quot; Problems | Worst Dads in History #shorts,https://www.youtube.com/watch?v=SEzfUiEgUks,1:07
History,Intermediate,Evolution of Germany 🇩🇪 | Germany throughout history #countries  #geography,https://www.youtube.com/watch?v=Lj09cJdO90w,0:20
History,Intermediate,One Direction - History (Official Video),https://www.youtube.com/watch?v=yjmp8CoZBIo,3:16
History,Intermediate,2025 ❌ 1941 ✔️ | History is Repeating Itself 🤯&quot; | Kuldeep Singhaniaa #shorts,https://www.youtube.com/watch?v=MN0g2N4cVEk,1:13
History,Intermediate,SADDEST Moments in History 😔 #shorts #history #geography,https://www.youtube.com/watch?v=imiP68bf3nU,0:37
History,Intermediate,History की सबसे Rarest Pictures 😨 | Rarest Pictures In History | The Fact | #shorts #ytshorts,https://www.youtube.com/watch?v=x7-bLZlXirs,0:59
History,Intermediate,One Direction - History (Audio),https://www.youtube.com/watch?v=AGDlC3VDVCc,3:09
History,Intermediate,Quite a unique Greek god #history #art,https://www.youtube.com/watch?v=TK7XMLepB9A,0:20
History,Intermediate,The Worst Punishments in Human History…,https://www.youtube.com/watch?v=z4tXEOBWrt0,0:57
History,Intermediate,The Most Devious Jug in History.. 🤣,https://www.youtube.com/watch?v=sDSTwCHqHjg,0:43
History,Intermediate,The Most INCREDIBLE Wild West Photos Ever Found!#oldphotos #history #historyfacts,https://www.youtube.com/watch?v=J8nINaFJRYg,0:58
History,Intermediate,The real Mulan didn’t return home #story #history #storytime #arthistory #painting #art,https://www.youtube.com/watch?v=mtJBfQUKPgU,0:46
History,Intermediate,"Evolution of United States, Japan , China and Russia #map #history #historymap",https://www.youtube.com/watch?v=CElxziENikg,0:13
History,Intermediate,Nazis Hated Bambi | Disney History Minute,https://www.youtube.com/watch?v=6t9rR2iH11M,1:11
History,Intermediate,Who is Yahodi | Full History and Documentary about Jews in Urdu/Hindi | یہودی کون ہیں؟,https://www.youtube.com/watch?v=3fsJIwmIgfw,17:27
History,Intermediate,The worst fart in history? 🥴💨,https://www.youtube.com/watch?v=-QLLuWT_l6Y,0:32
History,Intermediate,Mansa Musa&#39;s Hidden Treasure in Desert 💰😲 | Kuldeep Singhaniaa #shorts,https://www.youtube.com/watch?v=JvlIttoVwco,1:00
History,Intermediate,Taj Mahal Was Hidden in War 😱 Explained in Telugu,https://www.youtube.com/watch?v=XfyI01QTE6o,0:38
History,Intermediate,How did austrian painter plan to invade USA?? #history #worldwar2,https://www.youtube.com/watch?v=0Km0QB90EFQ,0:49
History,Intermediate,[ Evolution of U.S.A ] 🇺🇲 #geography #history #usa #america,https://www.youtube.com/watch?v=KiX28rYwdm0,0:18
History,Intermediate,A Brief History of Mongolia #maps #history #historymap,https://www.youtube.com/watch?v=32BqdxVl87Q,0:13
History,Intermediate,How This Place Changed Tamil Nadu’s History 🤯 - Tamil,https://www.youtube.com/watch?v=WiUOmCpCyrE,0:26
History,Intermediate,History’s Most Feared Speaker #shorts,https://www.youtube.com/watch?v=8BOm_rRjgrI,0:07
History,Intermediate,The Chachapoya mummies #history #art,https://www.youtube.com/watch?v=bZXjAhWbzxI,0:17
History,Intermediate,Medieval History || दिल्ली सल्तनत || गुलाम वंश(Slave Dynasty)🔥Shubham Gupta Sir #ssc,https://www.youtube.com/watch?v=J-qRGiQHFlw,7:05:52
History,Intermediate,Effect Of &quot;3rd battle of Panipat&quot; #facts #history #shorts,https://www.youtube.com/watch?v=E_jYe25Byo4,0:59
History,Intermediate,மிரளவைத்த மன்னர்கள் 😲 பாண்டியர்கள் 💥 #shortsfeed #tamil #history,https://www.youtube.com/watch?v=P8wzdij3DAs,0:44
History,Intermediate,How is it possible?🤯😱 #ancient #temple #technology #history #hindugod #shorts #shortsfeed #india,https://www.youtube.com/watch?v=C7Hr8tKiDRk,0:21
History,Intermediate,The Deadliest Eras in Earth’s History 🌍💀,https://www.youtube.com/watch?v=H7O3w9TmVns,0:29
History,Intermediate,Cheque &amp; Fireboy DML - History (Official Video),https://www.youtube.com/watch?v=n1FIQVk1JEE,3:04
History,Intermediate,Screat of taj mahal&#39;s 22 room #history #knowledge,https://www.youtube.com/watch?v=JApF6xLrm9c,0:48
History,Intermediate,The Loudest Sound in History is Terrifying 😳🌋,https://www.youtube.com/watch?v=2ve0K2y7oHo,0:43
History,Intermediate,SSC GD History Class 2026 | SSC GD 2026 | Medieval History Classes For SSC GD 2026 By Nitin Sir,https://www.youtube.com/watch?v=_pNrRKiu0A4,4:01:26
History,Intermediate,An interesting Tudor beauty standard! #history #art,https://www.youtube.com/watch?v=pXkNUJjPEas,0:16
History,Intermediate,Iran through my eyes #history #art,https://www.youtube.com/watch?v=dpfTmn_QDqc,0:18
History,Intermediate,SSC GD History Class 2026 | SSC GD Ancient History Classes | SSC GD History One Shot By Nitin Sir,https://www.youtube.com/watch?v=O99nbp_SojI,4:17:17
History,Intermediate,12th history board paper 2026|Std 12th history board इयत्ता 12वी इतिहास | बोर्ड प्रश्नपत्रिका 2026|,https://www.youtube.com/watch?v=yy_6l0faf3k,3:22
World History,Intermediate,The Day Oil Changed the World: History of Petroleum | Current Affairs | Drishti IAS,https://www.youtube.com/watch?v=ChkvAtsIgpI,12:06
World History,Intermediate,ENGLAND REVOLUTION  | ഇംഗ്ലണ്ടിലെ മഹത്തായ വിപ്ലവം  | AASTHA ACADEMY AJITH SUMERU WORLD HISTORY PSC,https://www.youtube.com/watch?v=n_o0FCa6tSY,31:30
World History,Intermediate,Entire History MCQs | History One Shot | ICSE Class 10 | @sirtarunrupani​,https://www.youtube.com/watch?v=PBXQeoyb23U,0:00
World History,Intermediate,Brutal End of 15 Men Who Planned the Holocaust at Wannsee Conference,https://www.youtube.com/watch?v=Q1a0Nf6MFfs,13:49
World History,Intermediate,"history of the entire world, i guess",https://www.youtube.com/watch?v=xuCn8ux2gbs,19:26
World History,Intermediate,MODI AND TRUMP MAKE WORLD HISTORY&#39;S BIGGEST DEAL EVER: INDIA AND U.S,https://www.youtube.com/watch?v=6J9SxLYoQvY,9:21
World History,Intermediate,Complete World History in 8 Hours Through Animation | UPSC IAS,https://www.youtube.com/watch?v=UiXuBmBaNeA,8:13:10
World History,Intermediate,प्रथम विश्व युद्ध की पूरी कहानी | World War 1 History in Hindi | 1914-1918 | By Babita Mam,https://www.youtube.com/watch?v=NYGByQN5_tI,1:00:54
World History,Intermediate,World History | Class - 1 | UPSC Mains Eye Opener 2025-26 | Naan Mudhalvan &amp; AICSCC,https://www.youtube.com/watch?v=6vuWIBzZPDI,1:50:53
World History,Intermediate,Bihar Daroga World History Important Question,https://www.youtube.com/watch?v=FmJassI3NYo,1:00:22
World History,Intermediate,World War One (All Parts) (age-restricted),https://www.youtube.com/watch?v=GG0LY8OLBG8,1:04:50
World History,Intermediate,The French Revolution: Crash Course World History #29,https://www.youtube.com/watch?v=lTTvKwCylFY,11:54
